Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
37282.72635384941,2012.0,37282.72635384941,36675.60232108317,37290.852278119106,2,2,34107.510283687945,4,1,8.3,37290.852278119106,29723.93893129771,4,8,4,5,10990.0
39096.956537890044,2001.0,26184.554430379747,29819.709167544785,37290.852278119106,2,1,20933.3125,2,8,7.8,37290.852278119106,34861.53140200286,4,7,4,5,4700.0
39096.956537890044,2017.0,38190.92558139535,36675.60232108317,42854.507410447775,2,1,47015.0370994941,0,1,8.5,37290.852278119106,39590.44824083927,4,8,4,5,42990.0
39096.956537890044,2020.0,41148.49127906977,36317.082790069246,37290.85227811912,2,1,33942.07789344765,2,3,4.7,37290.852278119106,34861.53140200286,4,6,5,5,44986.0
27824.98506876228,2010.0,28837.947368421053,36675.60232108317,37290.852278103914,2,2,33942.07789344765,0,1,9.8,37290.852278119106,35832.28363636364,4,8,4,5,18990.0
33206.44540229885,2015.0,16795.128153894337,27380.195840554592,37290.852278119106,2,1,34107.510283687945,2,1,5.3,37290.852278119106,33827.59457917261,4,9,4,5,16990.0
39096.956537890044,2010.0,26184.554430379747,22352.144101479913,37290.8522781188,2,1,20933.3125,2,8,7.7,37290.852278119106,34981.349783549784,4,3,5,5,12990.0
26349.247154471544,2010.0,34629.589147286824,36317.082790069246,37290.852278119106,2,1,32183.678682170543,0,1,7.5,37290.852278119106,23975.745901639344,4,6,4,7,11990.0
56870.27272727273,2015.0,37290.85227810182,36317.082790069246,37290.85227811909,2,1,34107.510283687945,1,7,7.9,37290.852278119106,38685.175749674054,4,6,4,5,27980.0
37527.64441939121,2020.0,41461.58762886598,36675.60232108317,37290.852278119106,2,1,59081.42134831461,0,1,9.0,37290.852278119106,33239.756097560974,6,8,4,5,50888.0
21202.012160898037,2013.0,30436.598984771572,36675.60232108317,37290.852278119106,2,2,47015.0370994941,0,1,7.9,37290.852278119106,28165.06850321396,4,8,4,5,24990.0
33206.44540229885,2014.0,40025.56030150754,36675.60232108317,37290.852278119106,2,2,36701.32492997199,0,1,8.9,37290.852278119106,29723.93893129771,5,8,4,5,24990.0
26349.247154471544,2011.0,25999.916666666668,29803.895081967214,37290.85227811907,2,2,33942.07789344765,4,1,8.5,37290.852278119106,34861.53140200286,4,0,4,3,14990.0
39096.956537890044,2010.0,68653.94324324324,36317.082790069246,37290.852278119084,2,1,36517.2035971223,0,1,8.5,37290.852278119106,29723.93893129771,4,6,4,7,34990.0
51928.39035087719,2019.0,34885.555555555584,27380.195840554592,37290.852278119106,2,1,34107.510283687945,1,7,6.7,37290.852278119106,34981.349783549784,4,9,4,5,64990.0
37527.64441939121,2019.0,58782.744269613126,37290.852278119106,37290.852278119106,2,1,40252.417803302225,2,1,7.663150894460331,37290.852278119106,37255.1947836396,0,0,0,0,54990.0
23993.730263157893,2023.0,38512.31249995389,52147.045529869836,37290.852278119106,1,0,40252.417803302225,3,8,7.663150894460331,52509.04615384615,34981.349783549784,0,9,0,0,40990.0
28492.789813664596,2020.0,27331.99342105263,36317.082790069246,37290.84693164465,2,1,34107.510283687945,2,8,7.9,37290.852278119106,28165.06850321396,4,6,4,5,25800.0
28492.789813664596,2019.0,23824.064655172413,29819.709167544785,37290.85227811903,2,1,22005.086832740213,2,8,6.8,37290.852278119106,51672.735294107704,4,7,4,5,33990.0
30443.28437233134,2007.0,38274.53065326633,36675.60232108317,37290.852278119106,2,2,36517.2035971223,0,1,9.2,37290.852278119106,28165.06850321396,4,8,2,4,12800.0
30443.28437233134,2022.0,33629.95909090909,36317.082790069246,37290.852278122285,2,1,33942.07789344765,1,8,7.5,37290.85227811911,37255.1947836396,4,6,4,5,41990.0
39096.956537890044,2014.0,38190.92558139535,36675.60232108317,37290.85227811908,2,1,20219.597701149425,4,8,11.7,37290.852278119106,29723.93893129771,6,8,2,4,21990.0
26349.247154471544,2013.0,15622.22033898305,36317.082790069246,37290.85227811907,2,1,34107.510283687945,2,8,8.5,37290.852278119106,35832.28363636364,4,6,4,5,17990.0
37527.64441939121,2014.0,61319.90624909287,36317.082790069246,37290.85227811909,2,1,59081.42134831461,1,1,7.2,37290.852278119106,37255.1947836396,6,6,4,5,33995.0
21202.012160898037,2015.0,30436.598984771572,36675.60232108317,37290.85227811908,2,1,47015.0370994941,4,1,8.9,37290.852278119106,34861.53140200286,4,8,4,5,21999.0
27824.98506876228,2019.0,26243.545801526718,36317.082790069246,37290.85227806855,2,1,33942.07789344765,2,8,8.1,37290.852278119106,38685.175749674054,4,6,4,7,27986.0
51928.39035087719,2009.0,30887.84745762712,22352.144101479913,37290.852278119106,2,1,20933.3125,2,7,8.5,37290.852278119106,29438.24339250493,4,3,5,5,8990.0
37527.64441939121,2020.0,35557.56862745098,36317.082790069246,37290.852278119084,2,1,28933.851612903225,2,7,5.4,37290.852278119106,34861.53140200286,3,6,4,5,24990.0
38111.7027027027,2022.0,37290.85228533633,36317.082790069246,37290.852278119106,2,1,23545.35714285714,2,8,6.6,37290.852278119106,51672.735294107704,4,6,4,5,49880.0
39096.956537890044,2020.0,26184.554430379747,22352.144101479913,37290.85227811916,2,1,20933.3125,2,3,4.2,37290.852278119106,34981.349783549784,4,3,5,5,39990.0
51564.40456621005,2016.0,45696.69491525424,37290.852278119106,37290.852278119106,2,1,40252.417803302225,4,1,7.663150894460331,37290.852278119106,34861.53140200286,0,9,0,0,35888.0
33206.44540229885,2017.0,40025.56030150754,36675.60232108317,37290.85227812002,2,1,36701.32492997199,0,1,9.0,37290.852278119106,35832.28363636364,5,8,4,5,43888.0
28592.73612463486,2009.0,14846.290697674418,29819.709167544785,37290.8522781191,2,2,34107.510283687945,2,8,7.7,37290.852278119106,33622.928550074736,4,7,4,5,11995.0
26593.936231884058,2018.0,29399.438095238096,36317.082790069246,37290.85227774813,2,1,33942.07789344765,1,8,7.3,37290.852278119106,29723.93893129771,4,6,4,5,19990.0
26593.936231884058,2022.0,41939.294117647056,29819.709167544785,37290.852283091226,2,1,28471.982409638553,1,7,8.5,37290.852278119106,45416.117230273754,4,7,4,5,49999.0
52144.15468409586,2015.0,37280.599547839614,22352.144101479913,37290.852278119106,2,1,37467.67857142857,4,7,5.2,37290.852278119106,38685.175749674054,3,3,5,5,19990.0
21202.012160898037,2017.0,30436.598984771572,36675.60232108317,37290.852278119106,2,2,47015.0370994941,0,1,7.9,37290.852278119106,34981.349783549784,4,8,4,5,37985.0
21202.012160898037,2015.0,13947.884057971014,37290.85227811906,37290.8522781191,2,1,40252.417803302225,3,1,7.663150894460331,37290.852278119106,38685.175749674054,0,9,0,0,11995.0
33206.44540229885,2019.0,64587.729166666664,67318.32684824902,37290.852278119106,2,1,76101.93333333333,4,7,12.7,37290.852278119106,33827.59457917261,8,2,2,4,59990.0
30443.28437233134,2001.0,37290.8522781191,22352.144101479913,37290.852278119106,2,1,20933.3125,2,8,9.5,37290.85227811253,34981.349783549784,4,3,5,5,3300.0
39096.956537890044,2023.0,37290.852283768814,22352.144101479913,37290.852278119106,2,2,37290.852283768814,1,0,8.4,37290.852278119106,34861.53140200286,3,3,5,5,82870.0
39096.956537890044,2018.0,68653.94324324324,36675.60232108317,37290.85227811912,2,2,89266.04166666667,0,1,10.7,37290.852278119106,34861.53140200286,8,8,2,3,84975.0
37527.64441939121,2013.0,33729.63505948984,36675.60232108317,37290.852278119106,2,2,34107.510283687945,2,1,8.1,37290.852278119106,29723.93893129771,4,8,2,2,22990.0
30443.28437233134,2010.0,20104.471615720526,29819.709167544785,37290.85227811651,2,2,34107.510283687945,2,8,7.9,37290.852278119106,29723.93893129771,4,7,4,5,10999.0
28592.73612463486,2021.0,28575.177292576416,36317.082790069246,37290.852278119135,2,1,33942.07789344765,2,8,7.7,37290.852278119106,34861.53140200286,4,6,4,7,39490.0
39096.956537890044,2019.0,38190.92558139535,36675.60232108317,50209.74584691557,2,1,47015.0370994941,0,1,8.5,37290.852278119106,29723.93893129771,4,8,4,5,45490.0
52144.15468409586,2017.0,37290.87730889863,29819.709167544785,37290.852278119106,2,1,34107.510283687945,4,7,5.8,37290.852278119106,35832.28363636364,4,7,4,5,41998.0
37527.64441939121,2012.0,29240.340425531915,22352.144101479913,37290.852278119106,2,1,34107.510283687945,1,7,8.7,37290.852278119106,37255.1947836396,4,3,5,5,22990.0
39096.956537890044,2011.0,29240.227272727272,29819.709167544785,37290.852278119106,2,1,33942.07789344765,2,8,7.8,37290.852278119106,21750.639175257733,4,7,4,5,17990.0
51928.39035087719,2007.0,34885.555555555584,29819.709167544785,37290.852278119106,2,1,37290.852278119106,1,7,10.8,37290.852278119106,28165.06850321396,6,7,4,5,13888.0
27824.98506876228,2010.0,28837.947368421053,36675.60232108317,37290.8522781191,2,1,33942.07789344765,0,1,10.5,37290.852278119106,34861.53140200286,4,8,2,2,11800.0
30443.28437233134,2020.0,33629.95909090909,36317.082790069246,37290.852278119106,2,1,33942.07789344765,1,8,7.5,37290.852278119106,23975.745901639344,4,6,4,5,32950.0
29942.61466666667,2017.0,22102.0,22352.144101479913,37290.852278119106,2,1,20933.3125,2,7,7.8,37290.852278119106,33622.928550074736,4,3,4,5,17450.0
39096.956537890044,2012.0,40318.305555555555,36317.082790069246,37290.85227811908,2,1,35429.108695652176,0,8,11.0,37290.852278119106,26653.775280898877,6,6,4,7,20999.0
39096.956537890044,2016.0,38190.92558139535,36675.60232108317,37290.85227474097,2,1,47015.0370994941,0,1,9.0,37290.852278119106,34861.53140200286,4,8,2,2,28913.0
27824.98506876228,2020.0,28837.947368421053,36675.60232108317,37290.852278119106,2,2,32981.17840375587,2,1,6.4,37290.852278119106,29723.93893129771,4,8,2,2,27990.0
39096.956537890044,2019.0,26184.554430379747,22352.144101479913,32280.37947081197,2,1,20933.3125,2,3,4.2,37290.852278119106,37255.1947836396,4,3,5,5,33990.0
33206.44540229885,2019.0,18595.49411764706,22352.144101479913,37290.852278119106,2,1,37467.67857142857,2,8,6.4,37290.852278119106,34861.53140200286,3,3,5,5,23999.0
21202.012160898037,2017.0,30436.598984771572,37290.85218879753,37290.852278119106,2,1,40252.417803302225,3,0,7.663150894460331,37290.852278119106,33827.59457917261,0,8,0,0,33990.0
39096.956537890044,2023.0,41148.49127906977,36317.082790069246,37290.852278119135,2,1,33942.07789344765,1,3,4.8,37290.85227812107,34981.349783549784,4,6,5,5,55990.0
39096.956537890044,2023.0,41148.49127906977,36317.082790069246,37290.852278119855,2,1,34107.510283687945,2,8,6.0,37290.852278119106,34861.53140200286,4,6,5,5,45990.0
33206.44540229885,2007.0,40025.56030150754,36675.60232108317,37290.852278119106,2,1,36517.2035971223,0,1,9.3,37290.852278119106,24141.22660098522,4,8,4,5,12990.0
27824.98506876228,2016.0,26243.545801526718,36317.082790069246,37290.852278119106,2,1,22005.086832740213,2,1,5.3,37290.852278119106,33622.928550074736,4,6,4,5,16990.0
21202.012160898037,2017.0,22446.134545454544,29819.709167544785,37290.85227807743,2,1,33050.13821138212,4,8,9.5,37290.852278119106,37255.1947836396,6,7,4,5,19990.0
39096.956537890044,2009.0,38190.92558139535,36675.60232108317,37290.852278119106,2,1,36517.2035971223,0,1,9.5,37290.852278119106,29723.93893129771,4,8,4,5,19999.0
21202.012160898037,2018.0,30436.598984771572,36675.60232108317,37290.85227561016,2,1,47015.0370994941,0,1,8.6,37290.852278119106,37290.8522792253,4,8,4,5,39990.0
39096.956537890044,2009.0,68653.94324324324,36317.082790069246,37290.852278119106,2,1,36517.2035971223,0,1,8.5,37290.852278119106,25686.7311827957,4,6,4,7,26990.0
39096.956537890044,2016.0,38190.92558139535,36675.60232108317,37290.85227814888,2,1,47015.0370994941,0,1,8.5,37290.852278119106,33622.928550074736,4,8,4,5,38990.0
21202.012160898037,2012.0,22446.134545454544,27380.195840554592,37290.852278119106,2,1,33682.05063291139,4,7,14.6,37290.852278119106,34861.53140200286,8,9,4,5,36990.0
29942.61466666667,2022.0,34035.660344827586,38707.90040369848,37290.85227806772,1,1,27953.348285714288,2,8,7.3,37290.852278119106,37255.1947836396,4,6,4,5,28816.0
33206.44540229885,2010.0,17484.29126213592,29819.709167544785,37290.85227810281,2,1,20219.597701149425,4,8,10.1,37290.852278119106,31388.425443786986,6,7,4,5,9999.0
28592.73612463486,2020.0,24206.573170731706,36317.082790069246,37290.8521183381,2,1,34107.510283687945,2,8,7.6,37290.852278119106,37255.1947836396,4,6,4,5,26490.0
38111.7027027027,2022.0,36988.645161374625,37291.74100560918,37290.852278119106,0,1,34107.510283687945,2,7,6.3,37664.25864622776,37290.852278120066,4,7,4,5,51490.0
57619.90365448505,2016.0,37290.85227811924,29819.709167544785,37290.85227811911,2,1,33926.11538461538,4,1,5.4,37290.852278119106,33622.928550074736,4,7,4,4,49800.0
37527.64441939121,2021.0,41461.58762886598,36675.60232108317,37290.852278119106,2,1,34107.510283687945,0,1,8.9,37290.852278119106,29723.93893129771,4,8,4,5,46950.0
28592.73612463486,2020.0,32609.905610561058,36675.60232108317,37290.85227811911,2,1,28471.982409638553,0,1,8.6,37290.852278119106,34861.53140200286,4,8,4,5,48990.0
57619.90365448505,2002.0,37290.8522781191,29803.895081967214,37290.8522781191,2,2,37290.8522781191,2,1,0.0,37290.852278119106,29723.93893129771,5,0,4,2,1895.0
39096.956537890044,2012.0,68653.94324324324,36317.082790069246,37290.852278119004,2,1,36517.2035971223,0,1,8.5,37290.852278119106,29723.93893129771,4,6,4,5,34990.0
39096.956537890044,2012.0,26184.554430379747,22352.144101479913,37290.85227811709,2,1,20933.3125,2,8,6.6,37290.852278119106,34861.53140200286,4,3,5,5,18950.0
33206.44540229885,2022.0,31310.711497971384,36317.082790069246,37290.852278119106,2,1,28933.851612903225,2,7,5.3,37290.852278119106,33827.59457917261,3,6,5,5,31888.0
33206.44540229885,2023.0,52421.69135802469,36317.082790069246,37290.852278119106,2,1,59081.42134831461,0,1,8.5,48537.867469879515,35832.28363636364,6,6,4,7,99990.0
56870.27272727273,2014.0,37290.852278119084,36317.082790069246,37290.852278119106,2,1,24530.266666666666,2,8,9.7,37290.852278119106,33622.928550074736,4,6,4,5,24995.0
39096.956537890044,2017.0,40318.305555555555,36317.082790069246,37290.852278119106,2,1,35429.108695652176,2,8,9.1,37290.852278119106,23975.745901639344,6,6,4,7,32990.0
27824.98506876228,2006.0,26243.545801526718,36317.082790069246,37290.852278119106,2,1,33942.07789344765,0,8,9.8,37290.852278119106,45416.117230273754,4,6,4,5,9990.0
28592.73612463486,2017.0,14846.290697674418,29819.709167544785,37290.85227802886,2,1,34107.510283687945,2,8,7.4,37290.852278119106,35832.28363636364,4,7,4,5,23990.0
73696.86382978724,2014.0,73696.86382978724,37290.852278119106,37290.852278119106,2,1,40252.417803302225,3,1,7.663150894460331,37290.852278119106,31388.425443786986,0,9,0,0,74990.0
39096.956537890044,2023.0,40318.305555555555,36317.082790069246,37290.852278119106,2,1,33942.07789344765,1,3,5.6,37290.85553878578,28165.06850321396,4,6,5,7,69990.0
26349.247154471544,2020.0,31291.4128440367,36317.082790069246,25995.052631578947,2,1,34107.510283687945,2,8,6.2,37290.852278119106,34861.53140200286,4,6,4,5,23888.0
39096.956537890044,2015.0,38190.92558139535,36675.60232108317,37290.58605659067,2,2,36517.2035971223,0,1,8.3,37290.852278119106,34861.53140200286,4,8,4,5,23913.0
27824.98506876228,2017.0,29863.968627450977,36317.082790069246,37290.85227811808,2,1,34107.510283687945,2,8,6.9,37290.852278119106,36711.147121535185,4,6,4,5,24990.0
30443.28437233134,2011.0,22102.0,29819.709167544785,37290.85227811906,2,1,33942.07789344765,2,8,8.7,37290.852278119106,28165.06850321396,4,7,4,5,10986.0
26349.247154471544,2018.0,16432.076923076922,29819.709167544785,37290.85227811908,2,1,34107.510283687945,2,8,7.2,37290.852278119106,37255.1947836396,4,7,4,5,18888.0
28592.73612463486,2023.0,28575.177292576416,37290.852278228,37290.85227811923,1,1,33942.07789344765,2,8,7.7,46093.18125,37290.852278119106,4,6,4,7,47760.0
57619.90365448505,2017.0,37099.84837991567,29803.895081967214,37290.852278119106,2,1,33926.11538461538,4,1,6.1,37290.852278119106,29723.93893129771,4,0,4,2,28990.0
27824.98506876228,2012.0,28837.947368421053,36675.60232108317,37290.85227801022,2,2,33942.07789344765,0,1,9.2,37290.85227811907,37255.1947836396,4,8,4,5,16990.0
28592.73612463486,2014.0,24206.573170731706,36317.082790069246,37290.852278119106,2,1,34107.510283687945,2,8,7.4,37290.852278119106,29438.24339250493,4,6,4,5,21990.0
21202.012160898037,2007.0,13947.884057971014,36317.082790069246,37290.8522781191,2,1,16753.145168357314,0,8,11.5,37290.852278119106,34861.53140200286,6,6,4,7,6800.0
28492.789813664596,2015.0,38186.752380952385,27380.195840554592,37290.85227811909,2,1,58717.852459016394,2,8,11.6,37290.852278119106,35832.28363636364,6,9,4,8,24950.0
52144.15468409586,2014.0,52412.45614035088,37290.852278122205,37290.852278119106,2,1,40252.417803302225,1,1,7.663150894460331,37290.852278119106,37255.1947836396,0,9,0,0,45880.0
26349.247154471544,2016.0,30608.39393939394,36317.082790069246,37290.852278107915,2,1,34107.510283687945,2,8,7.9,37290.852278119106,34861.53140200286,4,6,4,5,23885.0
28592.73612463486,2021.0,28575.177292576416,36317.082790069246,37290.852278119135,2,1,33942.07789344765,2,8,7.7,37290.852278119106,34861.53140200286,4,6,4,7,38990.0
21202.012160898037,2016.0,22446.134545454544,27380.195840554592,37290.85227774324,2,1,33050.13821138212,4,8,9.8,37290.852278119106,34861.53140200286,6,9,4,5,26995.0
26593.936231884058,2014.0,20072.827160493827,22352.144101479913,37290.852278119106,2,1,34107.510283687945,1,8,6.8,37290.852278119106,33622.928550074736,4,3,5,5,16850.0
21202.012160898037,2013.0,22446.134545454544,29819.709167544785,37290.852278119106,2,1,33682.05063291139,4,7,11.5,37290.852278119106,26653.775280898877,8,7,4,5,39990.0
27824.98506876228,2015.0,28837.947368421053,36675.60232108317,37290.85227809309,2,2,32981.17840375587,0,1,6.5,37290.852278119106,33827.59457917261,4,8,4,5,36986.0
52144.15468409586,2008.0,52412.45614035088,36317.082790069246,37290.852278119106,2,1,59081.42134831461,0,1,8.8,37290.852278119106,45416.117230273754,6,6,4,5,18990.0
26349.247154471544,2012.0,25999.916666666668,29803.895081967214,37290.852278119106,2,2,33942.07789344765,4,1,8.0,37290.85227811878,29723.93893129771,4,0,4,3,17990.0
33206.44540229885,2015.0,52421.69135802469,36317.082790069246,37290.852278119106,2,1,36701.32492997199,1,1,8.5,37290.852278119106,21750.639175257733,5,6,4,7,41990.0
21202.012160898037,2012.0,10384.330097087379,29819.709167544785,37290.852278119055,2,1,23545.35714285714,2,8,6.9,37290.852278119106,39560.52777777775,4,7,4,5,6999.0
42729.08463949843,2012.0,35226.37113402062,36317.082790069246,37290.85227811906,2,1,59081.42134831461,1,1,8.3,37290.852278119106,35832.28363636364,6,6,4,5,12800.0
33206.44540229885,2018.0,16795.128153894337,27380.195840554592,37290.85227811908,2,1,34107.510283687945,2,1,5.3,37290.852278119106,29723.93893129771,4,9,4,5,14990.0
39096.956537890044,2021.0,35897.92857142857,36317.082790069246,37290.852278119106,2,1,23359.68015564202,1,7,6.5,37290.852278119106,33827.59457917261,4,6,4,5,40990.0
27824.98506876228,2015.0,39526.20895522388,36317.082790069246,37290.85227811912,2,1,36517.2035971223,0,1,11.8,37290.852278119106,29723.93893129771,4,6,4,7,47990.0
35189.025225225225,2020.0,37288.137499525874,36317.082790069246,37290.852278119106,2,1,34107.510283687945,4,8,10.2,37290.852278119106,34861.53140200286,4,6,4,7,30888.0
42729.08463949843,2013.0,35226.37113402062,36317.082790069246,37290.852278031845,2,1,59081.42134831461,0,1,7.5,37290.8522781191,28165.06850321396,6,6,4,5,19990.0
39096.956537890044,2013.0,40318.305555555555,36317.082790069246,37290.852278119106,2,1,35429.108695652176,0,8,11.6,37290.852278119106,37290.85227810622,6,6,4,7,23513.0
27824.98506876228,2014.0,28837.947368421053,37290.81005362565,37290.852278119106,2,2,40252.417803302225,4,1,7.663150894460331,37290.852278119106,28165.06850321396,0,8,0,0,18990.0
39096.956537890044,2014.0,26184.554430379747,29819.709167544785,37290.85227811908,2,1,20933.3125,2,8,6.6,37290.852278119106,33827.59457917261,4,7,4,5,18888.0
28592.73612463486,2003.0,32609.905610561058,36675.60232108317,37290.852278119106,2,2,28471.982409638553,4,8,11.5,37290.852278119106,34861.53140200286,4,8,2,3,6995.0
33206.44540229885,2017.0,40025.56030150754,36675.60232108317,37290.85227811901,2,1,32183.678682170543,0,1,8.1,37290.852278119106,29723.93893129771,4,8,4,5,26990.0
39096.956537890044,2020.0,41148.49127906977,36317.082790069246,37290.852278119164,2,1,34107.510283687945,2,8,6.5,37290.852278119106,33827.59457917261,4,6,5,5,41999.0
26349.247154471544,2016.0,30608.39393939394,36317.082790069246,37290.85227811796,2,1,34107.510283687945,2,8,7.9,37290.852278119106,34861.53140200286,4,6,4,5,27990.0
33206.44540229885,2011.0,40025.56030150754,37290.852234520855,37290.852278119106,2,1,40252.417803302225,3,1,7.663150894460331,37290.852278119106,35832.28363636364,0,8,0,0,19990.0
21202.012160898037,2006.0,10116.032803020556,36675.60232108317,37290.85227811906,2,2,36517.2035971223,0,1,0.0,37290.852278119106,29723.93893129771,4,8,2,2,9990.0
21202.012160898037,2016.0,22446.134545454544,27380.195840554592,37290.85227811898,2,1,33050.13821138212,4,7,11.7,37290.852278119106,36711.147121535185,6,9,4,5,24990.0
33206.44540229885,2016.0,18595.49411764706,22352.144101479913,37290.852278119106,2,2,32981.17840375587,1,7,8.1,37290.852278119106,23975.745901639344,4,3,5,5,48990.0
37527.64441939121,2013.0,61319.90624909287,36317.082790069246,37290.852278119106,2,1,59081.42134831461,1,1,7.4,37290.852278119106,49887.791666666664,6,6,4,5,19990.0
37527.64441939121,2013.0,41461.58762886598,36675.60232108317,37290.852278119106,2,2,34107.510283687945,4,7,9.5,37290.852278119106,34861.53140200286,4,8,2,2,12444.0
39096.956537890044,2020.0,22285.2268907563,22352.144101479913,37290.852278119106,2,1,37467.67857142857,2,3,3.3,37290.852278119106,42554.086956521736,3,3,5,5,34990.0
39096.956537890044,2017.0,38190.92558139535,36675.60232108317,37290.85207666888,2,1,24530.266666666666,4,8,10.9,37290.852278119106,37255.1947836396,4,8,2,2,24990.0
21202.012160898037,2016.0,22446.134545454544,29819.709167544785,37290.852278112165,2,2,33050.13821138212,4,8,9.7,37290.852278119106,34861.53140200286,6,7,4,5,32995.0
57619.90365448505,2014.0,37290.85227811796,36317.082790069246,37290.852278119106,2,1,33926.11538461538,1,1,6.4,37290.852278119106,29684.473863636365,4,6,4,5,29990.0
57619.90365448505,2017.0,46434.818181771465,37290.85227811834,37290.852278119106,2,1,40252.417803302225,4,1,7.663150894460331,37290.852278119106,29723.93893129771,0,0,0,0,36990.0
39096.956537890044,2016.0,37290.852454056316,36317.082790069246,37290.85227811911,2,1,20219.597701149425,0,7,11.4,37290.852278119106,45416.117230273754,6,6,4,5,52790.0
39096.956537890044,2013.0,38190.92558139535,36675.60232108317,37290.85227811382,2,1,36517.2035971223,0,1,9.3,37290.852278119106,34981.349783549784,4,8,4,5,32950.0
29942.61466666667,2022.0,34035.660344827586,31003.1891891892,37290.85227894387,0,1,27953.348285714288,2,8,7.3,44365.61041666666,37290.85227811953,4,6,4,5,38690.0
27824.98506876228,2017.0,39409.83452466579,37287.043253200754,37290.852278119106,2,1,40252.417803302225,3,0,7.663150894460331,37290.852278119106,45416.117230273754,0,3,0,0,24995.0
30443.28437233134,2016.0,33629.95909090909,36317.082790069246,37290.852278118975,2,1,34107.510283687945,2,8,6.4,37290.852278119106,34861.53140200286,4,6,4,5,25986.0
23993.730263157893,2013.0,37290.8522779766,22352.144101479913,37290.852278119106,2,1,34107.510283687945,2,8,7.6,37290.852278119106,34861.53140200286,4,3,5,5,9894.0
39096.956537890044,2018.0,37290.8522781175,37290.85227809537,37290.852278119106,2,1,40252.417803302225,2,6,7.663150894460331,37290.852278119106,35832.28363636364,0,9,5,0,24888.0
51928.39035087719,2015.0,25275.965637811652,22352.144101479913,37290.852278119106,2,1,20933.3125,2,7,5.9,37290.852278119106,34861.53140200286,4,3,5,4,21990.0
45685.98253968254,2019.0,37331.81453132899,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,1,5.9,37290.852278119106,34861.53140200286,4,6,4,7,49900.0
27824.98506876228,2010.0,37290.85186589289,29819.709167544785,37290.852278119106,2,1,35429.108695652176,2,7,10.2,37290.852278119106,34861.53140200286,6,7,4,5,9800.0
28492.789813664596,2016.0,34576.16470588235,36317.082790069246,37290.852278119106,2,1,32183.678682170543,1,1,7.8,37290.852278119106,34861.53140200286,4,6,4,7,21990.0
21202.012160898037,2005.0,14221.040816326531,65276.95,37290.852278119106,2,2,32183.678682170543,2,7,9.0,37290.852278119106,28165.06850321396,4,1,2,4,3999.0
28592.73612463486,2010.0,36016.664179104475,36317.082790069246,37290.852278119106,2,1,29947.267605633802,0,1,9.2,37290.852278119106,34861.53140200286,4,6,4,7,20990.0
37527.64441939121,2011.0,61319.90624909287,36317.082790069246,37290.852278119106,2,1,59081.42134831461,1,1,7.6,37290.852278119106,33622.928550074736,6,6,4,5,19990.0
33188.68539325843,2023.0,33205.14705882353,37290.85227811912,37290.85243296456,1,1,33942.07789344765,2,8,8.1,45748.471139059555,25686.7311827957,4,6,4,5,51234.0
51928.39035087719,2018.0,30887.84745762712,22352.144101479913,37290.852278119106,2,1,23545.35714285714,2,7,5.0,37290.852278119106,33622.928550074736,4,3,5,5,32800.0
24745.78151260504,2019.0,29019.234234234234,36317.082790069246,37290.8522781191,2,1,27953.348285714288,2,8,7.3,37290.852278119106,28165.06850321396,4,6,4,5,28986.0
39096.956537890044,2014.0,38190.92558139535,36675.60232108317,37290.852278117665,2,1,24530.266666666666,4,8,11.5,37290.852278119106,37255.1947836396,4,8,2,3,21500.0
26349.247154471544,2018.0,34629.589147286824,36317.082790069246,37290.852278119186,2,1,32183.678682170543,1,1,7.5,37290.852278119106,38685.175749674054,4,6,4,7,39888.0
39096.956537890044,2008.0,40318.305555555555,36317.082790069246,37290.85227811906,2,1,35429.108695652176,2,8,11.0,37290.852278119106,36922.11964464303,6,6,4,7,9850.0
24745.78151260504,2017.0,25796.39415067371,27380.195840554592,37290.8522781191,2,1,28471.982409638553,2,8,7.8,37290.85227811908,29684.473863636365,4,9,4,7,38950.0
56870.27272727273,2005.0,37290.85227811906,36317.082790069246,37290.85227811906,2,1,58717.852459016394,0,8,17.2,37290.852278119106,28165.06850321396,6,6,4,5,11800.0
33206.44540229885,2010.0,30754.025,36317.082790069246,37290.852278119106,2,1,32981.17840375587,0,8,10.5,37290.852278119106,45416.117230273754,4,6,4,5,12990.0
30443.28437233134,2017.0,42272.7408,36317.082790069246,37290.852278119106,2,1,33942.07789344765,2,8,8.4,37290.852278119106,38685.175749674054,4,6,4,7,28990.0
56870.27272727273,2018.0,37290.8524997411,36317.082790069246,37290.852278119106,2,1,34107.510283687945,1,7,7.9,37290.852278119106,43251.28,4,6,4,5,56990.0
24745.78151260504,2018.0,37290.8522781175,37290.85227809537,37290.852278119106,2,1,40252.417803302225,2,7,7.663150894460331,37290.852278119106,35832.28363636364,0,3,5,0,24995.0
26593.936231884058,2013.0,26167.85121951219,36317.082790069246,37290.85227811908,2,2,34107.510283687945,1,8,7.3,37290.852278119106,29754.511538461542,4,6,4,5,12990.0
27824.98506876228,2014.0,37289.60605885204,22352.144101479913,37290.852278119106,2,1,15741.000000002014,2,8,6.5,37290.852278119106,36711.147121535185,3,3,5,5,6888.0
